r_channel;ir_channel
119761;153086
119755;153069
119758;153084
119741;153104
119764;153092
119764;153081
119765;153084
119748;153119
119759;153116
119772;153134
119766;153141
119786;153113
119782;153084
119762;153084
119716;153082
119688;153035
119748;152934
119714;152933
119704;152919
119695;152886
119685;152863
119669;152863
119662;152807
119701;152764
119677;152759
119668;152791
119648;152765
119654;152771
119635;152753
119641;152726
119661;152690
119647;152697
119601;152730
119636;152719
119652;152726
119644;152740
119662;152753
119679;152736
119652;152752
119636;152782
119637;152762
119674;152742
119669;152739
119673;152770
119645;152747
119651;152764
119637;152770
119644;152765
119664;152724
119662;152729
119674;152788
119679;152794
119665;152798
119660;152810
119707;152799
119717;152780
119678;152802
119673;152834
119666;152851
119683;152855
119679;152862
119692;152853
119712;152849
119708;152860
119669;152909
119679;152888
119704;152876
119707;152909
119733;152900
119702;152895
119703;152913
119695;152927
119703;152945
119723;152900
119722;152897
119719;152947
119722;152975
119736;152959
119700;153012
119753;152993
119773;152959
119743;152972
119716;153021
119755;153029
119762;153039
119762;153041
119778;153060
119801;153051
119766;153054
119738;153089
119747;153069
119758;153020
119759;153011
119739;152997
119743;152955
119715;152920
119696;152901
119687;152838
119707;152773
119690;152755
119703;152804
119687;152772
119671;152758
119658;152764
119684;152762
119692;152706
119679;152720
119657;152720
119680;152717
119659;152706
119661;152723
119695;152690
119671;152670
119670;152704
119653;152756
119641;152727
119695;152730
119684;152760
119697;152755
119673;152733
119702;152761
119666;152769
119680;152748
119691;152723
119696;152733
119702;152748
119675;152753
119687;152760
119683;152787
119698;152774
119717;152758
119705;152785
119687;152816
119700;152802
119707;152814
119708;152825
119719;152834
119729;152807
119720;152854
119690;152855
119686;152862
119723;152864
119730;152844
119745;152880
119745;152896
119730;152897
119722;152934
119732;152906
119765;152896
119751;152905
119760;152984
119755;152969
119773;152974
119735;152962
119794;153017
119805;152946
119792;153004
119760;153015
119784;153039
119805;153038
119805;153053
119810;153056
119831;153043
119817;153080
119793;153146
119796;153098
119831;153115
119819;153104
119845;153173
119828;153118
119837;153174
119813;153169
119832;153160
119840;153092
119826;153079
119812;153075
119811;153075
119797;153024
119781;153025
119781;152953
119810;152920
119761;152883
119739;152931
119745;152886
119766;152907
119730;152852
119763;152888
119756;152832
119752;152855
119718;152843
119729;152866
119723;152811
119750;152838
119747;152819
119753;152835
119745;152828
119731;152927
119747;152862
119796;152883
119763;152838
119791;152945
119770;152893
119786;152933
119751;152919
119795;152939
119790;152866
119805;152905
119752;152901
119794;152943
119776;152921
119790;152972
119800;152918
119820;152949
119807;152946
119780;153020
119765;152971
119819;152983
119813;152990
119846;153035
119815;152994
119831;153034
119781;153040
119820;153057
119818;153007
119849;153040
119837;153073
119863;153095
119841;153069
119847;153132
119833;153089
119899;153078
119839;153106
119849;153153
119849;153112
119865;153149
119844;153139
119872;153161
119859;153133
119896;153181
119836;153197
119852;153204
119885;153182
119915;153205
119907;153195
119910;153222
119880;153225
119891;153275
119872;153253
119932;153233
119897;153241
119926;153293
119915;153266
119922;153292
119891;153310
119938;153290
119928;153207
119900;153202
119862;153197
119866;153163
119841;153131
119860;153096
119846;153067
119863;153034
119833;153022
119809;153040
119808;153021
119855;153005
119818;152988
119852;152990
119838;153000
119840;152989
119769;153003
119814;152975
119826;152950
119846;152949
119840;152998
119855;153015
119833;153041
119837;153060
119844;153026
119892;153005
119820;153009
119834;153043
119852;153050
119861;153063
119843;153058
119867;153041
119866;153038
119857;153051
119832;153070
119819;153056
119861;153055
119860;153063
119868;153073
119904;153075
119882;153103
119849;153129
119846;153120
119907;153098
119885;153098
119906;153162
119904;153161
119898;153170
119858;153206
119906;153182
119922;153147
119902;153165
119883;153219
119909;153202
119909;153237
119921;153238
119931;153228
119962;153220
119936;153246
119898;153266
119889;153269
119943;153267
119936;153269
119945;153297
119963;153289
119944;153286
119932;153336
119937;153311
119954;153291
119956;153308
119954;153335
119986;153346
119968;153386
119961;153396
119978;153385
120015;153367
119986;153389
119988;153420
119987;153414
119985;153393
119944;153362
119978;153331
119982;153269
119926;153251
119896;153221
119885;153193
119890;153155
119899;153144
119893;153106
119904;153086
119869;153086
119859;153115
119846;153059
119882;153026
119884;153040
119869;153050
119886;153037
119872;153047
119844;153041
119853;153022
119877;152997
119857;153011
119865;153043
119881;153067
119873;153078
119851;153071
119882;153076
119897;153032
119875;153059
119854;153081
119865;153087
119891;153081
119872;153085
119904;153069
119906;153055
119880;153086
119858;153105
119858;153098
119896;153070
119883;153066
119888;153116
119897;153104
119895;153124
119874;153145
119897;153135
119908;153143
119909;153129
119917;153175
119928;153172
119919;153193
119898;153182
119929;153199
119953;153178
119925;153202
119908;153236
119903;153223
119949;153241
119934;153237
119955;153252
119952;153241
119949;153266
119921;153318
119934;153276
119981;153246
119948;153291
119971;153319
119970;153302
119969;153325
119951;153353
119956;153334
119968;153331
119981;153305
119979;153374
119996;153387
120000;153402
119990;153411
119997;153395
120027;153401
120006;153414
119970;153437
119995;153441
120002;153425
119994;153422
120008;153402
119993;153327
119976;153313
119933;153302
119926;153242
119938;153204
119927;153195
119938;153183
119935;153147
119918;153146
119882;153143
119886;153122
119924;153064
119905;153047
119929;153097
119921;153090
119888;153074
119892;153092
119891;153069
119925;153050
119891;153051
119867;153088
119903;153067
119911;153115
119902;153098
119917;153093
119936;153086
119910;153106
119868;153137
119882;153127
119917;153079
119904;153109
119925;153115
119926;153093
119908;153101
119879;153130
119894;153115
119919;153083
119911;153092
119925;153142
119918;153148
119933;153158
119901;153168
119918;153176
119976;153152
119933;153147
119917;153199
119959;153208
119925;153210
119927;153242
119953;153220
119968;153210
119949;153242
119923;153258
119931;153258
119975;153245
119951;153265
119960;153275
119979;153279
119958;153301
119952;153333
119964;153308
119995;153288
119984;153295
119987;153333
119993;153346
119979;153368
119976;153374
119997;153367
120037;153343
119998;153347
119995;153409
119986;153381
120019;153433
120014;153441
120009;153423
120038;153401
120028;153444
119987;153460
119994;153477
120042;153447
120034;153457
120033;153414
120039;153402
120001;153357
119985;153359
119951;153282
119976;153230
119973;153197
119983;153216
119958;153196
119959;153218
119913;153198
119969;153181
119979;153139
119954;153145
119935;153160
119934;153168
119927;153142
119940;153163
119957;153127
119956;153129
119937;153114
119923;153192
119906;153151
119971;153161
119947;153152
119971;153219
119991;153170
119960;153218
119929;153237
119933;153212
119965;153159
119976;153185
119975;153201
119974;153238
119985;153210
119958;153256
119956;153242
119992;153228
119971;153185
119976;153284
119974;153246
119993;153297
119974;153297
120005;153310
120025;153255
120029;153314
119971;153323
119992;153359
120002;153333
120029;153377
120040;153346
120073;153382
120022;153362
120022;153448
120009;153377
120055;153410
120043;153407
120069;153443
120063;153431
120071;153496
120039;153479
120082;153497
120089;153444
120089;153460
120065;153486
120081;153543
120078;153505
120085;153520
120090;153515
120114;153537
120079;153529
120090;153590
120068;153556
120118;153606
120097;153606
120148;153634
120126;153572
120131;153640
120087;153667
120101;153633
120097;153537
120124;153584
120076;153524
120099;153525
120055;153482
120065;153466
120048;153387
120062;153401
120031;153352
120057;153395
120018;153346
120039;153374
120012;153339
120050;153360
120050;153297
120032;153347
119992;153333
120016;153351
120016;153312
120035;153367
120031;153325
120074;153347
120026;153354
120038;153410
120011;153379
120065;153370
120040;153341
120075;153415
120067;153385
120065;153397
120008;153417
120075;153409
120046;153380
120073;153377
120047;153396
120093;153404
120045;153430
120064;153436
120071;153448
120113;153430
120070;153440
120056;153477
120044;153475
120109;153507
120083;153503
120115;153503
120120;153495
120116;153535
120069;153574
120107;153571
120115;153513
120133;153562
120113;153576
120152;153575
120125;153606
120114;153633
120109;153606
120153;153598
120129;153584
120173;153651
120132;153648
120155;153664
120143;153668
120153;153680
120173;153644
120180;153674
120136;153708
120167;153701
120176;153726
120177;153748
120181;153753
120199;153728
120190;153771
120163;153781
120155;153777
120197;153789
120190;153772
120203;153772
120216;153727
120174;153730
120123;153711
120106;153641
120143;153564
120118;153547
120135;153575
120118;153554
120101;153535
120090;153542
120105;153505
120123;153464
120100;153460
120087;153504
120088;153484
120087;153489
120089;153499
120098;153495
120115;153451
120094;153499
120055;153494
120056;153503
120114;153493
120112;153508
120110;153514
120141;153493
120117;153503
120079;153549
120100;153529
120111;153466
120109;153474
120122;153547
120117;153528
120103;153552
120098;153561
120110;153550
120163;153523
120112;153524
120102;153583
120126;153581
120130;153577
120113;153594
120130;153609
120152;153586
120137;153620
120104;153651
120105;153636
120153;153658
120147;153653
120170;153657
120170;153651
120142;153674
120142;153699
120139;153693
120162;153655
120176;153699
120161;153704
120187;153717
120175;153721
120145;153733
120161;153743
120179;153704
120181;153709
120188;153748
120197;153770
120197;153786
120159;153819
120200;153801
120235;153777
120200;153775
120187;153819
120181;153844
120201;153862
120210;153879
120219;153867
120248;153856
120227;153867
120183;153893
120199;153885
120215;153850
120190;153817
120212;153790
120189;153725
120162;153720
120119;153721
120116;153652
120140;153622
120137;153603
120133;153577
120120;153562
120105;153570
120087;153582
120097;153565
120103;153505
120111;153502
120117;153550
120099;153532
120111;153552
120075;153555
120105;153540
120124;153493
120113;153504
120096;153524
120115;153556
120106;153564
120093;153576
120123;153577
120130;153530
120117;153558
120098;153580
120082;153575
120110;153561
120117;153572
120122;153563
120117;153568
120107;153577
120088;153615
120105;153601
120127;153551
120116;153604
120142;153606
120139;153632
120131;153650
120118;153647
120133;153675
120151;153629
120148;153636
120152;153664
120140;153679
120136;153702
120135;153695
120156;153708
120191;153673
120146;153694
120134;153732
120172;153726
120167;153741
120141;153741
120179;153750
120181;153731
120170;153779
120153;153791
120150;153776
120184;153812
120172;153793
120184;153812
120213;153797
120193;153804
120168;153848
120195;153835
120200;153824
120213;153858
120219;153868
120232;153881
120209;153887
120202;153904
120209;153912
120247;153848
120230;153878
120232;153928
120244;153892
120223;153882
120189;153883
120200;153823
120228;153751
120174;153728
120146;153748
120148;153685
120145;153684
120129;153662
120145;153661
120157;153598
120126;153636
120097;153637
120121;153610
120114;153608
120126;153603
120138;153584
120126;153578
120102;153571
120076;153607
120084;153575
120117;153524
120115;153548
120139;153611
120101;153592
120123;153617
120102;153612
120131;153605
120126;153577
120129;153563
120109;153603
120141;153631
120105;153616
120095;153619
120115;153592
120146;153572
120124;153562
120098;153609
120106;153623
120120;153650
120112;153633
120139;153665
120150;153604
120148;153680
120097;153699
120102;153690
120164;153670
120136;153695
120151;153698
120179;153708
120152;153693
120121;153777
120141;153727
120154;153711
120151;153721
120187;153773
120164;153752
120173;153789
120146;153778
120176;153797
120197;153749
120195;153765
120162;153787
120179;153846
120183;153812
120179;153858
120192;153803
120230;153826
120179;153819
120180;153868
120172;153837
120218;153896
120214;153862
120219;153913
120234;153872
120226;153948
120198;153930
120205;153945
120221;153916
120235;153962
120227;153926
120257;153966
120225;153916
120214;153948
120176;153866
120214;153839
120178;153813
120204;153796
120169;153752
120171;153767
120136;153726
120162;153721
120161;153649
120149;153653
120136;153664
120159;153704
120137;153666
120124;153705
120139;153661
120170;153653
120122;153609
120129;153668
120116;153643
120135;153689
120125;153664
120152;153715
120173;153649
120169;153722
120119;153718
120141;153731
120143;153707
120171;153729
120149;153693
120175;153716
120153;153716
120151;153780
120114;153718
120178;153729
120127;153729
120186;153768
120151;153723
120177;153762
120138;153762
120187;153788
120176;153720
120200;153757
120196;153783
120201;153846
120185;153818
120181;153841
120187;153814
120235;153827
120194;153811
120203;153867
120195;153854
120219;153886
120180;153888
120212;153921
120222;153868
120235;153925
120189;153936
120213;153931
120225;153916
120236;153923
120231;153942
120267;153926
120224;153950
120229;153993
120234;153973
120264;153960
120238;153963
120268;154004
120250;154033
120269;154024
120234;154058
120289;154031
120316;154013
120290;154031
120266;154073
120279;154082
120285;154093
120269;154100
120273;154061
120306;154009
120254;154003
120229;154015
120190;153968
120242;153921
120211;153881
120231;153885
120213;153840
120222;153875
120175;153888
120195;153845
120205;153798
120205;153803
120213;153839
120211;153838
120190;153828
120185;153847
120183;153834
120197;153808
120194;153795
120194;153861
120187;153831
120198;153868
120194;153864
120213;153881
120242;153837
120212;153874
120197;153887
120162;153883
120215;153874
120210;153864
120212;153858
120218;153816
120199;153845
120163;153894
120185;153871
120222;153845
120203;153883
120222;153906
120200;153890
120214;153897
120184;153930
120209;153917
120217;153893
120220;153900
120221;153946
120212;153947
120218;153943
120204;153981
120224;153961
120245;153957
120226;153955
120226;153977
120247;153982
120231;154001
120223;153990
120246;154015
120276;153953
120237;153999
120214;154025
120223;154036
120262;154029
120253;154021
120264;154041
120285;154009
120262;154055
120232;154101
120234;154078
120282;154055
120239;154078
120267;154091
120269;154067
120271;154111
120258;154142
120257;154106
120282;154089
120272;154089
120255;154089
120253;154053
120237;154035
120197;154011
120196;153947
120227;153904
120192;153857
120187;153874
120193;153846
120182;153835
120152;153837
120165;153828
120174;153779
120155;153776
120134;153805
120140;153799
120147;153791
120129;153767
120136;153757
120155;153734
120142;153761
120117;153780
120129;153783
120156;153785
120141;153798
120148;153783
120163;153767
120136;153780
120126;153810
120099;153772
120138;153738
120129;153747
120150;153749
120140;153760
120129;153765
120128;153777
120122;153779
120145;153736
120116;153747
120131;153784
120150;153779
120124;153804
120133;153787
120141;153795
120163;153760
120144;153790
120125;153801
120136;153809
120138;153824
120131;153834
120156;153835
120169;153808
120130;153850
120110;153865
120114;153846
120163;153831
120152;153858
120165;153851
120167;153839
120155;153847
120127;153885
120105;153870
120160;153847
120159;153844
120157;153870
120148;153881
120153;153892
120143;153917
120148;153916
120169;153851
120158;153885
120165;153939
120175;153923
120162;153947
120148;153972
120199;153939
120207;153899
120178;153923
120169;153948
120148;153928
120169;153938
120128;153897
120130;153856
120158;153796
120120;153784
120067;153771
120084;153721
120085;153702
120070;153666
120081;153670
120074;153628
120067;153653
120056;153682
120040;153623
120058;153610
120060;153582
120069;153607
120058;153587
120048;153583
120012;153603
120044;153592
120039;153531
120050;153567
120065;153605
120071;153588
120058;153623
120038;153611
120050;153595
120070;153575
120043;153581
120043;153620
120041;153610
120043;153610
120010;153604
120053;153605
120057;153558
120047;153586
120027;153621
120027;153621
120062;153634
120051;153631
120064;153614
120063;153620
120064;153655
120026;153686
120024;153656
120060;153659
120064;153683
120083;153686
120071;153673
120078;153702
120041;153723
120047;153716
120079;153678
120080;153691
120088;153715
120080;153714
120081;153732
120084;153763
120103;153743
120120;153744
120087;153729
120103;153785
120101;153771
120107;153803
120078;153803
120114;153826
120137;153763
120110;153813
120072;153838
120094;153857
120097;153828
120122;153860
120124;153840
120147;153852
120117;153865
120095;153926
120093;153852
120144;153875
120104;153854
120110;153865
120115;153779
120089;153795
120047;153759
120045;153737
120050;153630
120049;153639
120042;153612
120034;153617
120012;153584
120011;153598
120012;153563
120045;153535
120000;153487
119988;153550
120003;153516
119985;153549
119960;153506
119999;153515
120024;153472
119994;153523
119961;153523
119962;153526
119995;153487
119997;153532
119974;153523
120024;153542
120003;153527
119976;153577
119977;153539
120010;153509
119986;153473
120019;153551
119988;153502
120000;153542
119960;153511
120006;153531
120009;153480
119985;153527
119966;153515
119999;153541
119963;153535
119985;153557
119977;153513
120006;153507
119955;153479
119934;153535
119895;153452
119940;153457
119919;153424
119938;153433
119922;153378
119917;153409
119842;153363
119863;153348
119859;153236
119873;153261
119833;153222
119844;153231
119799;153206
119791;153211
119796;153153
119852;153174
119802;153097
119825;153185
119845;153175
119908;153237
119871;153165
119901;153178
119874;153081
119876;153104
119795;153043
119803;153073
119760;152970
119754;152993
119725;152898
119745;152917
119684;152860
119660;152912
119601;152765
119638;152733
119572;152576
119589;152583
119521;152460
119514;152450
119436;152351
119445;152299
119424;152201
119405;152132
119338;152144
119359;152131
119319;152100
119308;152055
119300;152030
119336;151979
119274;151988
119284;152009
119298;152002
119361;152010
119311;151977
119321;151930
119394;151872
119328;151881
119275;151827
119220;151737
119207;151618
119183;151577
119118;151521
119123;151493
119081;151462
119055;151484
119052;151462
119080;151420
119046;151402
119079;151465
119031;151451
119068;151461
119037;151494
119085;151509
119101;151507
119094;151515
119050;151487
119077;151454
119037;151408
118999;151360
119005;151314
118975;151297
118945;151253
118900;151285
118891;151234
118948;151239
118932;151241
118933;151282
118941;151282
118937;151257
118918;151256
118917;151202
118909;151130
118864;151056
118843;151024
118818;150969
118781;150941
118742;150894
118763;150862
118765;150776
118700;150735
118660;150736
118645;150656
118622;150595
118591;150552
118591;150501
118581;150436
118557;150431
118511;150415
118484;150350
118486;150238
118532;150207
118513;150083
118477;149959
118404;149853
118299;149787
118233;149682
118208;149573
118155;149501
118137;149439
118089;149331
118048;149302
117995;149253
118002;149220
118031;149194
118043;149233
118074;149305
118080;149362
118117;149439
118122;149525
118163;149538
118183;149510
118129;149458
118082;149413
118006;149256
117944;149003
117963;148852
118040;148748
118100;148638
118041;148547
118022;148469
117991;148330
117822;148114
117614;147968
117527;147869
117455;147796
117409;147768
117362;147824
117385;147811
117423;147847
117474;147924
117532;148070
117550;148158
117564;148206
117548;148242
117551;148177
117535;148086
117444;147923
117463;147733
116976;147247
113983;142957
112009;137801
112146;136863
112736;137503
113165;138817
114242;141088
115542;143531
116137;144454
116223;144756
116333;144987
116458;145233
116576;145539
116711;145833
116862;146103
117033;146327
117174;146612
117272;146831
117318;146980
117343;147092
117328;147105
117253;146994
117169;146740
116995;146408
114754;143574
112681;138323
117992;140974
118050;140862
115805;139593
112930;137830
113398;139287
115531;142932
116547;145179
116598;145363
116602;145522
116656;145636
116745;145731
116778;145924
116818;146101
116875;146242
116983;146383
117037;146544
117104;146644
117142;146657
117101;146669
116991;146565
116837;146159
113724;142424
120929;142045
122985;142292
122320;141417
121316;140632
119576;139759
117163;138602
113177;136564
113751;139091
115158;142058
115359;142589
115473;142939
115659;143355
115822;143708
115988;143996
116091;144196
116107;144340
116146;144395
116109;144336
115977;144171
115843;143886
115702;143497
115403;143162
114920;142330
115097;142451
115247;142512
115231;142491
115247;142447
115242;142447
115206;142442
115105;142332
115028;142181
115033;141984
114927;141887
114914;141846
114890;141769
114894;141805
114921;141888
114962;141958
115029;142019
115174;142242
115260;142519
115355;142652
115324;142624
115170;142425
114942;142026
110912;136226
122915;140253
124287;139605
123932;138705
123508;138002
122817;137741
121557;137671
118379;136997
113056;134902
113522;138998
113782;139671
114025;139996
114194;140429
114351;140744
114383;140881
114348;140844
114237;140648
114014;140275
113867;139887
113213;139205
112118;137010
112393;137309
112738;137885
113269;138787
113590;139136
113696;139218
113812;139430
113890;139602
113988;139898
114099;140178
114210;140452
114290;140632
114392;140787
114402;140882
114368;140891
114216;140596
114023;140135
112358;137976
110749;133020
116980;136444
116558;136072
114423;134936
111201;133062
111444;134699
113627;138801
113745;139186
113872;139489
114044;139859
114225;140383
114419;140786
114641;141130
114728;141363
114787;141588
114752;141491
114614;141276
114402;140872
114034;140251
113233;138858
112313;137226
112330;137083
112667;137556
113322;138477
113641;139049
113820;139183
113848;139156
113891;139165
113799;139203
113792;139197
113863;139261
113832;139303
113921;139384
113964;139457
114056;139667
114114;139894
114233;140171
114376;140378
114504;140643
114512;140724
114441;140592
114068;140071
110008;133869
122591;138610
124338;138191
123723;137484
123030;137135
122203;136792
120668;136346
118192;135471
111098;132498
113594;138111
113891;139019
114069;139401
114399;140013
114666;140545
114893;141064
115015;141314
115134;141537
115089;141509
114922;141373
114619;140756
113429;139545
110157;133131
117451;136372
119255;136953
118125;136269
117468;135672
116705;135057
115400;134192
113286;133093
109532;131098
113502;137225
113898;138907
114074;139365
114244;139668
114545;140138
114660;140473
114774;140825
114754;140765
114630;140580
114233;140060
110923;135914
116578;135250
119408;136219
119268;135787
118219;135036
116884;134224
114695;133092
111201;131348
111565;133916
113471;138105
113711;138699
113933;139097
114312;139704
114578;140337
114809;140831
114893;141067
114901;141131
114681;140860
114483;140298
112270;137631
110187;131694
115247;134499
115615;134485
113889;133396
111884;132165
109563;130946
112171;135393
113595;138582
113733;138842
113804;139093
114111;139495
114318;140045
114647;140606
114870;141129
115056;141550
115081;141769
115047;141700
114759;141267
114590;140724
111585;137149
114985;135330
118091;136577
118566;136521
117212;135682
115245;134574
111377;132609
112784;136200
113760;138704
113957;139123
114178;139599
114464;140157
114737;140685
114946;141195
115060;141568
115112;141690
115052;141541
114793;141126
114609;140631
113466;139400
111496;136195
110368;133565
110491;133520
110639;133646
110892;134094
111360;135023
111780;135673
112449;136753
113591;138252
113990;139002
113960;139102
114107;139399
114296;139848
114531;140312
114763;140797
114923;141187
115020;141354
114984;141307
114687;140843
110761;136504
123607;139194
124504;136568
123315;134083
122679;133155
122547;132984
122774;133964
122484;135129
119924;135515
110954;132263
113402;138460
113578;138939
113799;139342
114056;139992
114234;140487
114316;140649
114295;140558
113991;140079
112637;138541
119153;137219
123642;137683
123583;136512
123086;135988
122606;135713
121845;135592
120291;135517
114844;133980
112935;136981
113040;137793
113213;138130
113515;138657
113824;139374
114112;140079
114367;140580
114520;140901
114468;140881
114228;140409
111249;137162
123306;138903
123944;135878
122511;132923
121647;131490
121393;131117
121962;132142
122454;134159
120735;135223
110311;131047
113430;138294
113659;138867
113812;139291
113987;139837
114109;140132
114114;140176
113887;139843
113140;138971
114805;133795
121072;137363
122013;136804
120974;136260
119833;135808
117673;135070
110272;132067
113206;137888
113302;138320
113382;138643
113583;139111
113884;139718
114116;140332
114353;140773
114463;141022
114420;141011
114075;140513
111995;138058
120011;138018
122743;138159
121731;137427
120621;136839
119006;136242
114879;134715
112487;135945
113430;138349
113514;138618
113705;139097
113982;139694
114213;140249
114400;140718
114513;140948
114398;140783
114022;140167
117866;136582
124514;138206
123757;134940
123215;134108
122945;133710
123002;134156
122717;135060
120362;135674
111007;131891
113362;138026
113505;138521
113742;138975
114015;139628
114245;140208
114349;140612
114351;140608
114124;140134
113178;139043
118496;137381
123500;137915
123918;136437
123581;135750
123183;135811
122416;135957
119480;135771
111348;133323
113257;137779
113452;138237
113669;138855
114021;139589
114275;140120
114281;140253
114109;140045
113897;139518
113086;138570
110601;133369
116838;136150
116132;135508
112970;133836
110251;132596
112557;136728
113264;138058
113329;138243
113412;138445
113585;138785
113737;139147
113845;139473
113952;139723
114108;139949
114141;140112
114084;140035
113807;139489
112111;137336
121348;138259
124619;137199
124167;135441
123770;135218
123487;135318
122903;135653
119783;135781
110563;131862
113188;137765
113335;138133
113528;138481
113760;139100
113953;139527
114057;139771
113940;139680
113401;138996
118862;137125
123936;136465
121906;131843
119633;128141
118842;126981
119232;127402
120657;129357
121981;131970
121061;134286
110622;131054
113192;137666
113422;138256
113553;138663
113797;139245
113886;139457
113812;139375
113184;138691
117270;135873
123235;136381
122340;132746
120617;129548
119926;128337
120200;128767
120931;130059
121497;131315
121410;133099
112985;132596
112766;136702
112954;137194
113096;137636
113288;138185
113489;138576
113482;138458
113258;138233
112307;137125
119686;136334
123269;134784
121104;130052
120263;128459
120321;128475
120894;129457
121552;130910
121575;133056
113177;132497
112341;136014
112606;136572
112749;136903
113005;137563
113193;138108
113360;138447
113364;138435
113153;138146
111928;136777
121325;136998
123345;133942
121731;130570
121490;130089
121446;130046
121839;130805
122296;132457
119642;134205
111522;133102
112517;136572
112764;137042
113005;137499
113271;138132
113368;138505
113395;138523
113067;137979
112749;132212
123787;136628
122361;131940
121748;130767
121645;130798
121772;131077
122160;132286
121824;133660
116076;133608
112456;136034
112663;136737
112764;137138
113103;137834
113431;138518
113670;139081
113730;139263
113582;139027
112326;137626
119784;137083
123692;136394
123374;134534
123086;134220
122828;134401
122257;134801
119156;134902
111070;132384
112845;136934
112917;137201
113233;137780
113515;138568
113889;139308
114091;139819
114121;139913
113751;139321
113468;133403
124479;137318
121863;131178
117998;125475
114689;120709
114738;120263
116548;122382
119124;125488
122961;131937
115676;134228
113170;136611
113397;137159
113701;137751
113976;138405
114229;138910
114275;139139
114159;138958
113384;138089
120114;137373
123868;134878
120619;129017
117342;124300
116375;122453
117600;124039
120059;127038
122726;132624
113476;133428
113100;136947
113350;137594
113537;138122
113831;138837
114151;139474
114322;139824
114245;139825
113845;139288
120263;138038
123569;134761
119008;127212
116243;123207
115367;121676
116396;122791
118572;125628
121351;129576
119402;134913
113413;137338
113716;138266
113938;138823
114249;139669
114590;140536
114851;141102
114985;141336
114828;141128
114172;140259
122207;139497
123946;135459
120626;129533
119232;127282
119098;126811
120105;128147
121542;130371
122656;134314
110916;132475
113984;138932
114222;139596
114491;140209
114848;141127
115194;142043
115471;142647
115652;143033
115647;143052
115383;142529
114446;141338
123053;140786
125139;137632
124006;134818
124034;135216
123859;135410
123544;136250
118818;136838
114226;139346
114404;140141
114536;140488
114795;141037
115128;141793
115431;142534
115625;143011
115722;143204
115568;142976
115231;142360
119516;139264
125335;138894
122357;132388
120962;130000
120870;129856
121380;130634
122395;132362
123016;135278
111482;134767
114624;140162
114805;140751
115004;141266
115288;141990
115553;142649
115724;142954
115719;143005
115289;142387
113273;136797
125000;140219
124384;135518
123879;134262
124051;135110
123985;135958
121138;137449
113774;137169
114552;140159
114640;140516
114860;141074
115177;141847
115508;142647
115784;143376
116027;143832
116143;143977
116005;143751
115433;143085
121943;141583
125426;139212
123326;134523
121981;131963
122111;132127
122841;133523
123404;135357
120199;137649
114396;140273
114930;141238
115062;141703
115330;142266
115579;142977
115776;143497
115854;143688
115832;143505
115429;142852
113390;137660
124655;141103
125385;138265
124890;137236
124650;137580
124204;137839
121708;138287
113323;136373
114942;140922
115045;141286
115232;141861
115579;142540
115923;143232
116143;143804
116290;144209
116336;144275
116066;143742
113514;140127
126403;141109
121797;131797
119793;128490
119367;127932
120004;128616
121611;130840
123243;133939
120394;137616
115061;140919
115266;141496
115356;141965
115536;142463
115816;143041
115981;143472
116097;143702
116042;143612
115736;143072
114520;141673
122370;141012
125406;139606
124940;138098
124377;138131
123652;138176
121112;138156
112213;134303
114900;140678
114977;140845
115025;141053
115210;141539
115428;142059
115664;142568
115871;143002
115970;143267
115959;143197
115600;142601
121757;141088
124906;137155
120118;129114
118783;127104
118372;126486
119267;127443
121366;130441
123113;134449
117216;136855
114626;140237
114832;141021
115043;141529
115332;142235
115626;142974
115771;143371
115840;143458
115595;143004
113037;140382
124797;140799
122928;134336
118334;127235
114351;121908
112920;119641
114416;121062
118042;125162
122412;131945
119770;137319
115104;140458
115361;141317
115472;141694
115665;142199
115851;142729
115896;142952
115855;142841
115115;141964
122627;140991
124310;136346
118711;127354
114904;122057
113807;120387
114620;121153
116971;123746
118729;126191
120780;128853
122809;132818
122832;134043
122042;132691
121745;132207
121583;132119
121437;132085
121395;132276
121353;133086
120813;134193
118581;134743
111676;132985
113652;137967
113948;138927
114075;139497
114248;140000
114537;140787
114843;141467
115186;142315
115486;142954
115762;143651
115983;144240
116223;144797
116437;145228
116622;145720
116797;146065
116961;146416
117048;146693
117163;147023
117231;147207
117353;147396
117419;147561
117509;147492
117547;147614
117625;147783
117654;147892
117719;148033
117773;148097
117820;148258
117869;148389
117890;148511
117946;148585
117992;148750
118032;148793
118134;148896
118101;148968
118132;149116
118162;149186
118235;149301
118230;149365
118318;149479
118324;149508
118352;149644
118357;149686
118399;149773
118429;149779
118463;149883
118488;149920
118521;150021
118528;150051
118543;150160
118562;150172
118621;150205
118622;150245
118676;150370
118667;150388
118716;150476
118702;150499
118762;150573
118775;150562
118793;150646
118774;150674
118831;150764
118833;150783
118859;150838
118895;150861
118928;150875
118894;150928
118918;151037
118909;151002
118972;151039
118965;151059
118981;151132
118973;151129
119025;151182
118977;151201
119030;151214
119020;151199
119040;151199
119039;151224
119050;151230
118999;151231
119037;151205
119003;151182
119054;151134
119013;151140
119030;151170
119003;151181
119046;151183
119016;151184
119060;151187
119040;151179
119044;151214
119026;151236
119032;151222
119056;151214
119067;151220
119062;151221
119069;151244
119056;151252
119049;151322
119069;151323
119125;151275
119099;151321
119129;151390
119115;151373
119122;151418
119088;151417
119140;151409
