r_channel;ir_channel
127676;163617
127679;163544
127645;163464
127650;163486
127646;163426
127620;163441
127593;163376
127598;163386
127617;163292
127600;163314
127547;163309
127567;163361
127599;163334
127615;163364
127618;163366
127620;163401
127624;163400
127608;163470
127604;163430
127652;163452
127639;163509
127684;163548
127679;163565
127703;163636
127674;163643
127670;163651
127707;163604
127706;163633
127704;163618
127708;163652
127688;163651
127695;163662
127707;163654
127737;163659
127707;163658
127684;163720
127703;163710
127728;163746
127727;163761
127764;163775
127774;163787
127774;163845
127739;163884
127763;163930
127790;163903
127825;163949
127819;163973
127832;164052
127816;164031
127820;164087
127838;164070
127873;164093
127856;164109
127882;164191
127893;164191
127903;164242
127878;164221
127912;164253
127910;164190
127908;164238
127873;164262
127886;164312
127920;164337
127975;164393
127968;164412
128008;164479
127978;164519
127982;164555
127973;164545
127998;164528
128009;164547
128038;164664
128033;164698
128066;164755
128045;164727
128037;164697
127963;164439
127885;164201
127790;163998
127741;163850
127691;163726
127667;163648
127680;163576
127683;163535
127653;163499
127613;163530
127601;163489
127645;163497
127624;163457
127649;163457
127620;163445
127634;163465
127592;163481
127613;163481
127627;163456
127657;163499
127643;163518
127671;163563
127664;163591
127668;163628
127712;163635
127752;163669
127722;163684
127718;163739
127751;163777
127743;163771
127731;163757
127734;163759
127759;163728
127737;163737
127686;163756
127702;163767
127738;163754
127743;163774
127744;163786
127746;163791
127748;163805
127733;163848
127751;163854
127785;163839
127783;163896
127810;163955
127804;163985
127819;163997
127809;164013
127831;164039
127860;164039
127849;164063
127838;164115
127870;164171
127888;164229
127903;164244
127919;164291
127953;164306
127946;164345
127914;164384
127908;164369
127951;164326
127950;164381
127984;164422
127981;164462
127986;164508
127980;164563
128004;164574
128029;164566
128041;164573
128021;164616
128017;164641
128018;164670
128025;164722
128073;164750
128104;164783
128103;164829
128116;164893
128117;164893
128087;164847
128025;164674
127918;164391
127857;164112
127776;163926
127721;163832
127717;163771
127699;163701
127697;163647
127680;163620
127701;163536
127671;163522
127610;163541
127612;163485
127616;163452
127634;163464
127649;163477
127647;163481
127629;163483
127604;163489
127613;163456
127627;163419
127642;163424
127635;163480
127661;163522
127661;163539
127649;163600
127700;163632
127717;163614
127708;163622
127691;163690
127701;163689
127700;163694
127727;163698
127720;163700
127746;163672
127728;163738
127706;163742
127686;163754
127735;163752
127747;163757
127743;163780
127766;163787
127761;163832
127740;163888
127772;163888
127806;163894
127811;163949
127824;164020
127825;164039
127832;164030
127814;164049
127851;164068
127865;164048
127863;164099
127869;164187
127871;164217
127886;164247
127871;164246
127912;164264
127925;164265
127910;164305
127911;164335
127921;164359
127942;164392
127955;164427
128003;164455
127995;164468
127974;164482
127971;164494
127954;164497
127987;164488
127996;164554
128018;164612
128054;164706
128067;164737
128045;164786
128083;164794
128109;164790
128091;164795
128080;164828
128068;164754
127984;164575
127885;164310
127826;164113
127786;163942
127759;163826
127690;163736
127682;163698
127672;163610
127663;163577
127669;163545
127663;163525
127639;163521
127621;163525
127621;163510
127651;163493
127639;163504
127648;163499
127637;163501
127648;163485
127616;163495
127644;163500
127649;163494
127664;163530
127704;163609
127713;163663
127726;163752
127716;163739
127734;163752
127772;163748
127741;163745
127699;163780
127725;163797
127760;163776
127749;163799
127759;163810
127759;163800
127774;163846
127748;163843
127746;163835
127758;163824
127790;163831
127812;163914
127821;163977
127818;164030
127839;164063
127867;164086
127879;164117
127865;164120
127859;164168
127885;164197
127897;164197
127892;164236
127916;164276
127973;164311
127955;164359
127924;164401
127919;164427
127957;164429
127956;164425
127964;164430
127998;164435
127978;164475
127949;164519
127991;164519
127992;164502
128036;164551
128047;164629
128035;164637
128042;164659
128025;164683
128039;164661
128051;164660
128052;164673
128041;164729
128079;164763
128082;164787
128078;164796
128090;164800
128105;164764
128069;164733
128016;164705
127966;164551
127919;164352
127858;164152
127822;164004
127770;163880
127748;163793
127678;163731
127660;163645
127683;163572
127670;163542
127660;163554
127667;163560
127662;163568
127628;163551
127648;163520
127663;163479
127658;163470
127644;163517
127639;163529
127644;163524
127643;163522
127663;163556
127688;163572
127694;163622
127660;163691
127681;163700
127726;163718
127735;163740
127753;163777
127750;163742
127740;163745
127712;163759
127726;163769
127749;163734
127745;163747
127738;163787
127735;163823
127737;163817
127736;163831
127737;163837
127782;163825
127774;163851
127740;163907
127752;163936
127802;164009
127810;164001
127833;164045
127843;164031
127829;164083
127794;164076
127809;164123
127858;164080
127865;164141
127890;164170
127893;164265
127887;164259
127885;164301
127915;164297
127925;164299
127902;164249
127911;164312
127902;164290
127903;164349
127908;164334
127930;164389
127969;164399
127972;164450
127949;164486
127976;164537
127995;164519
128016;164560
128021;164558
128031;164610
128012;164634
128024;164737
128023;164750
128099;164818
128098;164852
128110;164906
128126;164874
128086;164862
127985;164668
127911;164431
127862;164138
127814;164020
127781;163924
127744;163881
127713;163793
127684;163764
127702;163681
127716;163631
127678;163613
127658;163648
127679;163611
127682;163647
127681;163615
127683;163645
127684;163605
127688;163645
127634;163646
127651;163663
127690;163621
127712;163683
127706;163689
127737;163768
127717;163791
127724;163853
127765;163836
127778;163831
127770;163809
127763;163874
127747;163842
127740;163881
127735;163842
127771;163888
127784;163828
127806;163910
127748;163889
127763;163935
127763;163902
127785;163945
127799;163924
127817;164006
127822;164032
127804;164096
127831;164063
127882;164116
127871;164098
127908;164196
127895;164206
127889;164242
127859;164218
127900;164243
127916;164220
127915;164284
127888;164315
127939;164402
127941;164395
127943;164421
127934;164387
127956;164400
127920;164384
127913;164442
127902;164428
127959;164451
127952;164448
128004;164539
128006;164542
128012;164596
127974;164621
128000;164653
128009;164595
128035;164619
128030;164686
128045;164729
128050;164785
128061;164808
128072;164821
128106;164833
128079;164838
128117;164883
128084;164865
128057;164780
127949;164594
127900;164353
127838;164129
127800;163993
127713;163919
127721;163828
127701;163766
127690;163689
127673;163643
127684;163605
127665;163625
127642;163610
127624;163594
127681;163580
127657;163580
127666;163571
127646;163563
127648;163549
127609;163565
127649;163565
127660;163526
127676;163543
127689;163651
127703;163689
127710;163725
127717;163762
127735;163776
127767;163775
127736;163766
127718;163791
127730;163813
127744;163827
127761;163826
127765;163851
127783;163818
127762;163837
127708;163883
127735;163885
127763;163857
127805;163908
127808;163939
127830;163975
127847;164041
127836;164104
127853;164126
127870;164121
127876;164116
127885;164170
127888;164209
127913;164226
127899;164253
127920;164288
127977;164306
127957;164339
127936;164395
127970;164433
127971;164468
127975;164457
127979;164482
128001;164470
127990;164484
127971;164575
127985;164564
128030;164599
128025;164605
128026;164609
128034;164609
128026;164640
127995;164657
127993;164645
128041;164639
128049;164688
128082;164758
128090;164806
128088;164852
128078;164863
128113;164898
128135;164880
128147;164916
128151;164985
128160;165025
128133;165043
128132;164984
128083;164874
128040;164603
127914;164334
127817;164150
127789;164028
127761;163923
127731;163821
127725;163782
127739;163729
127712;163715
127694;163733
127684;163705
127707;163671
127688;163609
127708;163624
127687;163616
127692;163603
127659;163640
127673;163610
127689;163590
127702;163588
127685;163642
127702;163638
127696;163658
127686;163678
127734;163688
127748;163707
127736;163726
127731;163794
127752;163825
127761;163835
127746;163821
127747;163824
127775;163795
127742;163789
127730;163845
127720;163836
127770;163791
127761;163827
127774;163858
127769;163878
127775;163913
127775;163937
127790;163955
127814;163961
127847;164007
127851;164081
127891;164156
127890;164184
127873;164206
127903;164227
127917;164181
127904;164221
127855;164262
127888;164282
127920;164314
127960;164366
127969;164429
127992;164466
127981;164503
127955;164540
127969;164540
128003;164524
128002;164568
128004;164565
128021;164576
128013;164627
127998;164689
128019;164675
128043;164628
128031;164662
128051;164701
128041;164733
128044;164736
128047;164767
128054;164778
128080;164808
128087;164823
128120;164896
128113;164947
128126;164955
128112;164968
128132;164948
128136;164861
128038;164743
127917;164546
127871;164340
127806;164132
127771;163983
127763;163884
127718;163768
127694;163699
127659;163700
127645;163653
127670;163609
127664;163584
127671;163589
127656;163593
127649;163584
127625;163585
127626;163558
127634;163497
127642;163519
127651;163546
127653;163603
127653;163620
127663;163633
127695;163676
127733;163678
127726;163727
127695;163761
127713;163788
127744;163814
127739;163818
127782;163837
127774;163835
127739;163859
127732;163893
127718;163891
127757;163820
127759;163856
127753;163859
127761;163862
127743;163927
127748;163915
127786;163973
127827;163988
127816;164019
127816;164082
127841;164129
127856;164175
127828;164181
127862;164192
127880;164195
127883;164240
127860;164290
127900;164339
127922;164345
127936;164386
127941;164392
127958;164404
127939;164441
127926;164451
127946;164489
127963;164484
127971;164481
128005;164574
127992;164605
127990;164608
127988;164638
128028;164627
128037;164614
127998;164621
128018;164699
128053;164732
128065;164779
128070;164830
128091;164866
128110;164855
128108;164915
128091;164957
128115;165007
128133;165018
128149;165045
128164;165063
128149;164981
128086;164849
127962;164646
127880;164387
127847;164159
127795;164063
127797;163962
127768;163886
127733;163838
127686;163825
127689;163775
127696;163714
127698;163695
127703;163718
127692;163738
127679;163709
127673;163719
127686;163676
127700;163645
127689;163665
127660;163706
127684;163708
127693;163744
127685;163742
127719;163779
127744;163780
127731;163864
127729;163899
127726;163929
127775;163906
127793;163933
127773;163911
127764;163932
127762;163912
127729;163933
127716;163862
127748;163858
127761;163848
127773;163949
127778;163955
127784;164026
127790;164032
127796;164065
127840;164070
127831;164055
127806;164100
127821;164145
127811;164128
127798;164144
127817;164126
127841;164157
127823;164154
127781;164203
127773;164165
127832;164204
127827;164205
127843;164231
127874;164226
127862;164286
127850;164307
127844;164331
127895;164299
127893;164341
127895;164373
127904;164405
127877;164390
127858;164410
127907;164396
127949;164431
127935;164424
127923;164525
127953;164519
127961;164592
127926;164563
127962;164588
127970;164556
127967;164645
127947;164692
127977;164736
127990;164707
127988;164656
127903;164473
127840;164289
127772;164098
127716;164027
127685;163878
127696;163803
127666;163759
127677;163751
127654;163688
127644;163684
127594;163622
127623;163613
127621;163544
127619;163549
127600;163572
127619;163593
127611;163578
127616;163596
127601;163555
127646;163560
127610;163554
127575;163607
127598;163601
127638;163653
127634;163658
127696;163744
127690;163728
127695;163793
127647;163804
127655;163810
127666;163723
127682;163706
127668;163726
127688;163747
127659;163753
127647;163785
127678;163754
127703;163762
127684;163750
127696;163852
127707;163860
127733;163928
127720;163906
127746;163956
127776;163936
127746;163969
127721;164003
127743;164045
127759;164016
127775;164058
127784;164053
127819;164109
127786;164113
127820;164209
127815;164220
127853;164259
127861;164282
127884;164323
127854;164311
127861;164340
127825;164314
127860;164338
127862;164282
127886;164295
127886;164350
127903;164391
127861;164391
127859;164368
127862;164366
127913;164364
127862;164357
127841;164410
127842;164383
127888;164393
127866;164381
127877;164396
127873;164345
127836;164302
127770;164296
127761;164238
127765;164146
127741;164066
127701;163985
127669;163851
127620;163760
127579;163673
127529;163551
127563;163418
127502;163341
127472;163267
127432;163177
127406;163093
127325;163014
127333;162876
127315;162783
127268;162724
127202;162694
127201;162677
127183;162654
127187;162594
127169;162552
127180;162497
127130;162486
127098;162493
127077;162469
127115;162437
127088;162461
127110;162439
127061;162445
127041;162416
126994;162374
126958;162321
126946;162253
126941;162205
126940;162221
126917;162234
126892;162206
126888;162230
126922;162237
126971;162259
126917;162265
126929;162302
126948;162368
126963;162407
126989;162440
127019;162483
127057;162472
127025;162511
126996;162547
126979;162574
127011;162544
127002;162516
127013;162576
127034;162614
127024;162615
127012;162669
127012;162629
127062;162637
127082;162654
127105;162742
127132;162777
127131;162805
127122;162857
127156;162866
127194;162858
127162;162873
127163;162912
127166;162934
127173;162946
127189;162957
127201;162956
127196;162931
127177;162951
127168;162992
127176;163003
127222;163001
127197;163010
127227;163007
127214;163019
127210;163068
127207;163108
127214;163133
127246;163109
127259;163129
127267;163214
127267;163217
127256;163158
127208;163071
127181;162961
127171;162845
127127;162747
127059;162681
127063;162583
127028;162511
127002;162418
127002;162364
126982;162291
126966;162282
126953;162254
126922;162239
126948;162200
126942;162182
126937;162179
126926;162152
126906;162133
126870;162099
126880;162075
126903;162034
126879;162019
126893;162074
126895;162094
126900;162139
126902;162146
126924;162172
126945;162179
126933;162194
126920;162250
126940;162292
126981;162318
126982;162351
126993;162338
127008;162339
126966;162336
126940;162374
126948;162330
126953;162288
126947;162311
126978;162373
126994;162408
127006;162443
127009;162480
127049;162525
127084;162526
127083;162554
127088;162619
127083;162625
127096;162651
127088;162653
127118;162714
127175;162713
127158;162781
127120;162834
127143;162874
127170;162876
127206;162903
127214;162915
127224;162961
127231;162985
127196;163035
127213;163024
127234;163030
127228;163029
127225;163060
127236;163049
127224;163073
127201;163102
127237;163088
127259;163088
127260;163109
127250;163200
127304;163271
127346;163340
127365;163428
127363;163430
127372;163426
127364;163453
127354;163501
127356;163536
127383;163557
127380;163519
127359;163525
127349;163450
127295;163388
127209;163266
127152;163076
127116;162867
127057;162733
127009;162622
126966;162512
126938;162403
126879;162287
126851;162190
126862;162120
126829;162070
126779;162083
126805;162085
126847;162075
126840;162101
126866;162114
126880;162107
126851;162129
126845;162173
126844;162165
126897;162184
126921;162250
126949;162281
126959;162325
126946;162382
126958;162418
126966;162445
127005;162446
127021;162470
127024;162506
127027;162573
127037;162601
127050;162682
127105;162725
127149;162730
127128;162765
127128;162828
127170;162874
127147;162921
127162;162897
127163;162914
127189;162934
127190;163015
127177;163046
127180;163057
127215;163078
127230;163114
127254;163143
127247;163180
127276;163259
127258;163338
127301;163408
127362;163409
127372;163490
127398;163577
127397;163617
127412;163647
127422;163684
127429;163708
127464;163714
127452;163746
127421;163774
127417;163788
127443;163783
127433;163741
127433;163732
127442;163681
127422;163702
127393;163752
127398;163754
127439;163725
127442;163745
127472;163776
127478;163853
127474;163843
127451;163827
127467;163829
127487;163826
127471;163779
127480;163821
127467;163827
127476;163865
127483;163851
127492;163846
127488;163729
127394;163573
127299;163422
127266;163274
127249;163120
127231;163031
127235;162955
127220;162933
127196;162881
127188;162887
127145;162849
127175;162815
127185;162777
127205;162824
127196;162808
127186;162848
127180;162803
127209;162840
127238;162830
127239;162876
127252;162934
127258;163021
127281;163016
127285;163071
127299;163054
127323;163100
127318;163121
127297;163166
127292;163157
127339;163168
127320;163132
127320;163118
127305;163084
127293;163112
127259;163109
127277;163129
127309;163073
127313;163111
127324;163118
127329;163163
127317;163178
127321;163210
127364;163220
127412;163253
127387;163313
127382;163404
127401;163405
127440;163496
127436;163455
127450;163507
127460;163494
127428;163541
127419;163573
127422;163584
127469;163577
127483;163644
127497;163660
127479;163704
127496;163696
127461;163730
127511;163721
127540;163734
127545;163754
127567;163849
127559;163863
127574;163921
127572;163915
127573;163912
127587;163856
127572;163900
127540;163900
127580;163952
127582;163922
127567;163919
127544;163827
127520;163749
127417;163573
127362;163450
127284;163233
127311;163105
127282;163046
127305;163053
127286;162996
127281;163002
127249;162934
127255;162911
127264;162821
127236;162817
127200;162791
127213;162811
127191;162786
127196;162767
127190;162754
127192;162740
127153;162695
127130;162714
127124;162689
127186;162743
127200;162744
127246;162842
127250;162883
127287;162961
127276;163001
127308;163051
127320;163009
127345;163073
127358;163098
127357;163148
127341;163109
127311;163090
127307;163022
127329;162995
127270;162962
127235;162973
127220;162957
127256;162971
127264;162967
127308;163015
127308;163012
127321;163102
127286;163132
127322;163181
127337;163128
127347;163208
127373;163236
127430;163344
127437;163413
127462;163513
127501;163531
127530;163599
127523;163603
127530;163680
127542;163735
127586;163753
127552;163780
127582;163798
127595;163814
127619;163847
127558;163894
127573;163881
127586;163845
127602;163886
127609;163884
127626;163931
127634;163994
127655;164066
127675;164096
127718;164114
127695;164097
127703;164111
127627;163958
127566;163753
127476;163554
127451;163424
127448;163253
127385;163167
127318;163118
127336;163080
127330;163026
127347;163004
127361;163008
127372;162985
127318;162960
127292;162947
127267;162924
127306;162891
127309;162888
127306;162898
127271;162894
127295;162901
127281;162903
127317;162916
127336;162913
127337;162951
127333;163034
127394;163079
127376;163125
127385;163135
127402;163150
127427;163134
127406;163173
127379;163211
127378;163206
127416;163195
127422;163197
127424;163211
127444;163207
127418;163218
127384;163243
127410;163224
127447;163218
127453;163265
127462;163326
127469;163411
127476;163429
127489;163443
127513;163460
127539;163461
127527;163486
127518;163537
127525;163546
127523;163591
127531;163596
127555;163665
127580;163669
127578;163738
127574;163772
127585;163786
127618;163801
127633;163848
127664;163876
127652;163906
127675;163949
127651;164003
127660;164020
127705;164028
127711;164015
127704;164065
127693;164048
127661;163982
127597;163860
127553;163658
127509;163447
127434;163315
127383;163192
127365;163108
127343;163013
127311;162934
127293;162882
127289;162808
127254;162775
127233;162771
127220;162748
127224;162729
127217;162662
127216;162687
127207;162636
127184;162651
127156;162655
127177;162646
127212;162628
127247;162700
127270;162793
127267;162851
127305;162942
127320;162978
127360;163005
127400;163034
127379;163058
127359;163103
127371;163126
127396;163142
127386;163127
127408;163124
127397;163097
127353;163070
127347;163084
127341;163089
127373;163046
127358;163085
127392;163131
127412;163193
127383;163227
127400;163255
127428;163278
127442;163281
127467;163273
127455;163374
127483;163407
127485;163448
127488;163482
127519;163473
127517;163433
127495;163465
127457;163459
127461;163481
127506;163485
127526;163533
127551;163576
127566;163597
127540;163614
127522;163618
127505;163599
127523;163544
127523;163544
127530;163556
127509;163547
127482;163437
127413;163338
127397;163222
127394;163091
127329;162964
127275;162867
127229;162776
127211;162682
127163;162593
127162;162545
127157;162491
127119;162463
127096;162481
127065;162447
127120;162423
127118;162423
127127;162430
127121;162428
127107;162439
127067;162443
127099;162441
127127;162434
127152;162470
127167;162576
127184;162628
127230;162689
127273;162775
127299;162855
127354;162894
127356;162931
127328;162969
127320;162961
127338;162965
127312;162918
127308;162893
127321;162856
127286;162876
127268;162944
127303;162945
127318;162974
127360;163060
127382;163107
127386;163171
127382;163192
127370;163217
127377;163203
127404;163199
127413;163189
127398;163287
127422;163329
127430;163360
127445;163386
127489;163453
127509;163445
127482;163495
127485;163535
127489;163563
127535;163562
127529;163580
127549;163610
127579;163654
127579;163700
127546;163736
127557;163721
127579;163649
127537;163551
127481;163431
127422;163272
127360;163121
127290;162986
127300;162880
127269;162753
127250;162700
127221;162689
127203;162665
127191;162620
127171;162574
127168;162563
127188;162509
127151;162555
127137;162571
127133;162566
127169;162551
127158;162558
127174;162564
127201;162591
127203;162621
127174;162691
127196;162692
127230;162685
127226;162693
127216;162710
127196;162717
127188;162709
127159;162691
127199;162690
127237;162697
127216;162745
127233;162769
127226;162819
127253;162807
127244;162789
127247;162776
127254;162779
127246;162805
127243;162870
127259;162874
127276;162847
127256;162858
127260;162869
127249;162843
127215;162836
127203;162837
127203;162843
127239;162815
127248;162815
127257;162882
127272;162919
127274;162945
127260;162953
127291;162973
127340;162973
127335;163015
127312;163113
127356;163182
127420;163258
127429;163290
127445;163295
127454;163307
127433;163297
127364;163240
127304;163112
127289;162943
127265;162832
127220;162720
127178;162635
127144;162530
127106;162485
127095;162382
127100;162336
127077;162260
127059;162306
127062;162278
127056;162255
127025;162189
127033;162188
127038;162126
127030;162150
126997;162139
126986;162191
127040;162188
127043;162206
127064;162210
127076;162264
127070;162262
127052;162364
127063;162352
127116;162361
127112;162387
127117;162427
127117;162413
127101;162463
127098;162418
127119;162408
127115;162363
127119;162401
127106;162418
127125;162494
127136;162497
127154;162556
127173;162582
127239;162613
127179;162641
127158;162722
127173;162676
127219;162699
127220;162725
127233;162726
127231;162692
127236;162764
127188;162749
127200;162775
127220;162701
127223;162731
127224;162746
127241;162794
127221;162782
127229;162816
127251;162800
127284;162828
127235;162828
127218;162879
127247;162886
127268;162934
127285;162932
127322;162969
127307;162960
127314;162996
127258;162946
127237;162864
127204;162718
127200;162648
127130;162506
127112;162454
127057;162332
127024;162285
127015;162166
127027;162095
127018;162047
127023;162122
126996;162072
127019;162107
126991;162076
127025;162105
127039;162043
127024;162092
126982;162043
126973;162075
126990;162038
127012;162079
127011;162061
127032;162117
127021;162136
127017;162188
126991;162143
127040;162128
127008;162110
127052;162184
127011;162164
127018;162180
126991;162146
127035;162200
127044;162162
127048;162185
127016;162204
127043;162281
127065;162279
127102;162334
127112;162340
127157;162414
127140;162422
127169;162527
127131;162529
127191;162537
127183;162548
127191;162571
127216;162652
127257;162757
127236;162781
127296;162803
127289;162805
127306;162793
127265;162841
127278;162848
127262;162850
127294;162860
127311;162896
127373;162961
127369;163045
127359;163102
127373;163176
127447;163207
127442;163249
127467;163311
127476;163331
127492;163383
127468;163415
127494;163454
127540;163477
127540;163473
127519;163500
127538;163517
127510;163490
127505;163466
127463;163331
127468;163158
127376;163054
127321;162931
127301;162792
127284;162708
127248;162637
127262;162558
127216;162504
127187;162474
127156;162471
127153;162439
127197;162385
127196;162400
127186;162400
127192;162400
127168;162387
127136;162375
127164;162366
127171;162321
127160;162336
127149;162377
127190;162415
127188;162452
127197;162484
127249;162522
127240;162494
127221;162547
127205;162584
127202;162587
127247;162566
127246;162584
127267;162586
127268;162600
127248;162626
127239;162663
127252;162650
127273;162606
127266;162654
127304;162685
127303;162715
127304;162747
127277;162758
127304;162757
127317;162756
127314;162762
127315;162817
127301;162831
127288;162843
127299;162847
127314;162847
127364;162864
127337;162875
127322;162956
127343;162999
127400;163018
127403;163051
127426;163101
127439;163089
127441;163124
127408;163186
127394;163145
127441;163112
127428;163115
127405;163130
127414;163150
127415;163161
127390;163172
127436;163193
127484;163191
127465;163259
127487;163350
127524;163391
127542;163457
127545;163486
127580;163547
127610;163508
127573;163484
127480;163410
127426;163255
127387;163047
127352;162891
127319;162793
127303;162720
127278;162654
127223;162639
127230;162560
127236;162510
127215;162491
127207;162457
127185;162431
127161;162408
127127;162377
127142;162344
127157;162314
127149;162303
127153;162364
127165;162383
127165;162436
127165;162435
127196;162471
127229;162489
127214;162507
127217;162565
127229;162592
127236;162613
127227;162608
127239;162611
127238;162586
127232;162600
127214;162634
127213;162633
127250;162622
127251;162615
127245;162641
127245;162677
127239;162676
127206;162678
127222;162660
127241;162677
127238;162692
127274;162727
127276;162790
127288;162846
127297;162843
127313;162905
127371;162908
127355;162960
127352;163000
127355;163065
127399;163087
127393;163133
127422;163153
127438;163170
127429;163207
127412;163234
127404;163231
127431;163164
127417;163198
127437;163269
127457;163303
127473;163378
127484;163434
127535;163475
127574;163500
127567;163563
127564;163608
127571;163627
127575;163631
127587;163635
127601;163669
127616;163689
127632;163744
127601;163798
127596;163845
127664;163843
127652;163856
127680;163873
127671;163851
127659;163860
127604;163806
127544;163646
127485;163359
127406;163115
127335;162968
127287;162818
127239;162694
127215;162607
127176;162532
127178;162435
127138;162371
127082;162380
127109;162354
127126;162356
127129;162346
127129;162358
127152;162355
127118;162363
127104;162358
127086;162348
127129;162370
127137;162378
127161;162426
127175;162468
127201;162513
127189;162597
127189;162599
127247;162603
127246;162616
127251;162679
127250;162694
127260;162696
127240;162690
127255;162684
127281;162650
127267;162656
127239;162669
127245;162701
127257;162715
127270;162721
127291;162771
127342;162785
127350;162880
127332;162969
127372;163038
127421;163075
127439;163134
127472;163161
127453;163183
127452;163180
127442;163220
127424;163238
127486;163243
127496;163301
127519;163369
127538;163455
127569;163482
127565;163568
127625;163618
127656;163635
127661;163658
127619;163691
127646;163720
127640;163744
127642;163741
127663;163747
127682;163761
127651;163772
127665;163830
127641;163835
127705;163873
127716;163898
127706;163963
127728;163968
127735;164025
127710;164066
127737;164082
127764;164073
127757;164075
127770;164082
127709;163991
127634;163784
127518;163508
127488;163286
127450;163123
127403;162996
127384;162953
127346;162901
127337;162862
127310;162798
127310;162763
127319;162687
127272;162698
127234;162679
127226;162669
127265;162614
127264;162633
127262;162607
127290;162663
127288;162678
127288;162770
127301;162792
127359;162806
127368;162835
127368;162916
127391;162939
127387;162963
127352;162970
127371;162966
127368;162920
127342;162895
127327;162878
127318;162888
127320;162869
127311;162850
127317;162837
127361;162871
127343;162902
127343;162979
127361;162983
127387;163047
127375;163008
127396;163017
127386;162997
127389;163042
127339;163082
127356;163124
127425;163111
127461;163245
127485;163245
127482;163306
127465;163254
127414;163253
127402;163171
127409;163169
127407;163119
127429;163227
127430;163231
127463;163323
127499;163357
127531;163460
127576;163462
127586;163522
127541;163519
127540;163523
127498;163433
127486;163413
127465;163343
127478;163380
127468;163396
127479;163498
127489;163513
127550;163587
127575;163647
127634;163781
127659;163851
127688;163964
127671;163987
127708;164050
127705;163984
127679;163979
127654;163910
127609;163840
127535;163623
127460;163428
127434;163245
127437;163142
127382;163055
127353;163017
127343;162948
127356;162971
127340;162890
127361;162918
127348;162849
127338;162880
127275;162835
127268;162804
127280;162719
127281;162759
127288;162775
127295;162806
127310;162839
127322;162865
127335;162875
127346;162936
127357;162882
127363;163015
127377;163031
127394;163080
127358;163021
127370;163034
127372;162940
127313;162970
127278;162929
127290;162920
127320;162885
127326;162900
127292;162859
127314;162891
127293;162853
127268;162887
127266;162852
127293;162847
127315;162868
127345;162965
127354;163038
127368;163090
127367;163087
127379;163116
127400;163072
127392;163077
127325;163088
127372;163117
127377;163132
127378;163151
127394;163165
127435;163201
127405;163246
127398;163308
127402;163305
127441;163292
127448;163309
127482;163396
127479;163425
127483;163453
127454;163485
127494;163474
127499;163466
127512;163474
127512;163542
127530;163557
127518;163608
127542;163609
127548;163611
127565;163612
127535;163635
127528;163671
127520;163698
127576;163744
127567;163752
127620;163782
127612;163755
127583;163703
127473;163563
127447;163388
127404;163185
127375;163076
127334;162988
127313;162945
127283;162902
127269;162879
127317;162836
127310;162829
127307;162804
127291;162845
127283;162866
127289;162855
127288;162847
127301;162845
127313;162825
127294;162851
127267;162878
127295;162922
127339;162958
127353;163024
127397;163069
127416;163108
127414;163128
127380;163148
127402;163143
127397;163131
127404;163106
127403;163130
127391;163157
127398;163149
127384;163134
127415;163159
127428;163151
127418;163148
127394;163187
127417;163227
127433;163248
127437;163240
127472;163254
127475;163285
127444;163319
127451;163358
127451;163385
127501;163398
127517;163433
127536;163486
127525;163541
127541;163601
127538;163614
127558;163619
127571;163621
127569;163646
127584;163720
127607;163770
127642;163789
127643;163800
127641;163842
127675;163863
127660;163894
127641;163938
127635;163934
127668;163946
127679;163936
127689;163957
127695;163965
127710;164002
127695;164070
127716;164106
127753;164108
127771;164178
127767;164192
127745;164182
127695;164075
127602;163881
127547;163662
127519;163471
127490;163327
127450;163284
127448;163234
127420;163185
127408;163105
127413;163084
127403;163032
127380;163015
127333;163035
127352;163026
127383;163013
127393;163032
127394;163054
127409;163058
127398;163086
127399;163110
127384;163133
127426;163110
127446;163145
127466;163229
127474;163298
127477;163349
127497;163379
127493;163389
127556;163377
127512;163373
127521;163436
127545;163426
127515;163426
127526;163437
127529;163451
127555;163432
127537;163459
127523;163491
127523;163499
127564;163472
127559;163495
127599;163562
127604;163609
127615;163642
127598;163709
127614;163735
127648;163706
127651;163733
127661;163774
127651;163810
127654;163833
127642;163818
127663;163860
127697;163870
127712;163918
127678;163989
127707;164020
127742;164042
127748;164046
127762;164057
127776;164067
127755;164079
127714;164132
127725;164126
127761;164115
127775;164180
127786;164216
127783;164240
127786;164271
127763;164271
127796;164288
127827;164267
127802;164242
127806;164294
127754;164181
127671;163989
127587;163743
127539;163565
127523;163357
127467;163274
127414;163241
127431;163178
127411;163153
127416;163121
127396;163064
127406;163037
127379;163037
127360;163053
127350;163037
127380;162995
127398;163039
127394;163053
127392;163070
127383;163053
127364;163071
127383;163059
127416;163042
127408;163055
127398;163133
127426;163175
127448;163241
127473;163260
127504;163311
127514;163317
127493;163339
127462;163321
127451;163312
127476;163278
127473;163268
127479;163279
127480;163303
127492;163334
127474;163385
127504;163391
127542;163395
127560;163419
127560;163486
127531;163504
127554;163540
127565;163532
127572;163575
127607;163558
127588;163585
127591;163656
127603;163679
127614;163725
127632;163726
127637;163748
127681;163772
127665;163828
127657;163883
127663;163882
127709;163894
127696;163943
127710;163953
127729;163967
127714;163989
127690;164003
127688;164005
127732;163977
127716;164007
127742;164084
127750;164099
127764;164148
127734;164169
127773;164161
